image_key,processed_path,processed_width,processed_height,processed_format,preprocess_status
aptos__edf9025a7a533b6e,data/processed/images/aptos/aptos__edf9025a7a533b6e.jpg,224,224,JPEG,already_exists
aptos__5751b73bda81dc85,data/processed/images/aptos/aptos__5751b73bda81dc85.jpg,224,224,JPEG,already_exists
aptos__c8232666f5e7550b,data/processed/images/aptos/aptos__c8232666f5e7550b.jpg,224,224,JPEG,already_exists
aptos__2331a89bc3f3b0c1,data/processed/images/aptos/aptos__2331a89bc3f3b0c1.jpg,224,224,JPEG,already_exists
aptos__fda6a101fbd02cf9,data/processed/images/aptos/aptos__fda6a101fbd02cf9.jpg,224,224,JPEG,already_exists
aptos__b716d47d01d293ea,data/processed/images/aptos/aptos__b716d47d01d293ea.jpg,224,224,JPEG,already_exists
aptos__db03d0194495f8a5,data/processed/images/aptos/aptos__db03d0194495f8a5.jpg,224,224,JPEG,already_exists
aptos__69f8f8af5237a11b,data/processed/images/aptos/aptos__69f8f8af5237a11b.jpg,224,224,JPEG,already_exists
aptos__0db7cc18c2784628,data/processed/images/aptos/aptos__0db7cc18c2784628.jpg,224,224,JPEG,already_exists
aptos__a4e1ddee68bd4068,data/processed/images/aptos/aptos__a4e1ddee68bd4068.jpg,224,224,JPEG,already_exists
aptos__71eddf37e3241b52,data/processed/images/aptos/aptos__71eddf37e3241b52.jpg,224,224,JPEG,already_exists
aptos__d75101e70f1afcb0,data/processed/images/aptos/aptos__d75101e70f1afcb0.jpg,224,224,JPEG,already_exists
aptos__5e6dfe1f524c5647,data/processed/images/aptos/aptos__5e6dfe1f524c5647.jpg,224,224,JPEG,already_exists
aptos__de5dc97047f38282,data/processed/images/aptos/aptos__de5dc97047f38282.jpg,224,224,JPEG,already_exists
aptos__054c823c78432804,data/processed/images/aptos/aptos__054c823c78432804.jpg,224,224,JPEG,already_exists
aptos__4a9684f27c2ef015,data/processed/images/aptos/aptos__4a9684f27c2ef015.jpg,224,224,JPEG,already_exists
aptos__748c39b68e3f2ec2,data/processed/images/aptos/aptos__748c39b68e3f2ec2.jpg,224,224,JPEG,already_exists
aptos__75fb3b74774fc3a7,data/processed/images/aptos/aptos__75fb3b74774fc3a7.jpg,224,224,JPEG,already_exists
aptos__93f4142c874e11a3,data/processed/images/aptos/aptos__93f4142c874e11a3.jpg,224,224,JPEG,already_exists
aptos__a40cc1a91a73a8b5,data/processed/images/aptos/aptos__a40cc1a91a73a8b5.jpg,224,224,JPEG,already_exists
aptos__9fbbdaec849ca6a5,data/processed/images/aptos/aptos__9fbbdaec849ca6a5.jpg,224,224,JPEG,already_exists
aptos__ee13fc699ff1d003,data/processed/images/aptos/aptos__ee13fc699ff1d003.jpg,224,224,JPEG,already_exists
aptos__6adc378bd7ac902e,data/processed/images/aptos/aptos__6adc378bd7ac902e.jpg,224,224,JPEG,already_exists
aptos__16acafb6fc4cd799,data/processed/images/aptos/aptos__16acafb6fc4cd799.jpg,224,224,JPEG,already_exists
aptos__5e2cd330c004914b,data/processed/images/aptos/aptos__5e2cd330c004914b.jpg,224,224,JPEG,already_exists
aptos__c80d573b841719b2,data/processed/images/aptos/aptos__c80d573b841719b2.jpg,224,224,JPEG,already_exists
aptos__4ea37bffd1e7f1be,data/processed/images/aptos/aptos__4ea37bffd1e7f1be.jpg,224,224,JPEG,already_exists
aptos__ddbeb5198577c295,data/processed/images/aptos/aptos__ddbeb5198577c295.jpg,224,224,JPEG,already_exists
aptos__396c5a947bf34195,data/processed/images/aptos/aptos__396c5a947bf34195.jpg,224,224,JPEG,already_exists
aptos__320ff06fecc58346,data/processed/images/aptos/aptos__320ff06fecc58346.jpg,224,224,JPEG,already_exists
aptos__c0c1dd8ac8168f3d,data/processed/images/aptos/aptos__c0c1dd8ac8168f3d.jpg,224,224,JPEG,already_exists
aptos__227b9fcb52f6d0cf,data/processed/images/aptos/aptos__227b9fcb52f6d0cf.jpg,224,224,JPEG,already_exists
aptos__c49c89bb57c75c74,data/processed/images/aptos/aptos__c49c89bb57c75c74.jpg,224,224,JPEG,already_exists
aptos__6f707d1f86b0003e,data/processed/images/aptos/aptos__6f707d1f86b0003e.jpg,224,224,JPEG,already_exists
aptos__89af844e883793dd,data/processed/images/aptos/aptos__89af844e883793dd.jpg,224,224,JPEG,already_exists
aptos__4d41c7b82e12572d,data/processed/images/aptos/aptos__4d41c7b82e12572d.jpg,224,224,JPEG,already_exists
aptos__3987b8051e60a983,data/processed/images/aptos/aptos__3987b8051e60a983.jpg,224,224,JPEG,already_exists
aptos__a6d855fc7c8900ce,data/processed/images/aptos/aptos__a6d855fc7c8900ce.jpg,224,224,JPEG,already_exists
aptos__9a61c281f087640b,data/processed/images/aptos/aptos__9a61c281f087640b.jpg,224,224,JPEG,already_exists
aptos__3d41d0d8c369f702,data/processed/images/aptos/aptos__3d41d0d8c369f702.jpg,224,224,JPEG,already_exists
aptos__70be550d4ad0260f,data/processed/images/aptos/aptos__70be550d4ad0260f.jpg,224,224,JPEG,already_exists
aptos__fb482a9d42f90c19,data/processed/images/aptos/aptos__fb482a9d42f90c19.jpg,224,224,JPEG,already_exists
aptos__50f7c67794c23ad1,data/processed/images/aptos/aptos__50f7c67794c23ad1.jpg,224,224,JPEG,already_exists
aptos__4d92faa969f29783,data/processed/images/aptos/aptos__4d92faa969f29783.jpg,224,224,JPEG,already_exists
aptos__2bc092ec66e84f9c,data/processed/images/aptos/aptos__2bc092ec66e84f9c.jpg,224,224,JPEG,already_exists
aptos__380a9dae6af335cd,data/processed/images/aptos/aptos__380a9dae6af335cd.jpg,224,224,JPEG,already_exists
aptos__8221d4331cc6bad8,data/processed/images/aptos/aptos__8221d4331cc6bad8.jpg,224,224,JPEG,already_exists
aptos__91df8e7d318896d5,data/processed/images/aptos/aptos__91df8e7d318896d5.jpg,224,224,JPEG,already_exists
aptos__5c0ee7b6ab08ebf1,data/processed/images/aptos/aptos__5c0ee7b6ab08ebf1.jpg,224,224,JPEG,already_exists
aptos__24a0bf856a1df726,data/processed/images/aptos/aptos__24a0bf856a1df726.jpg,224,224,JPEG,already_exists
aptos__76226142f054c5db,data/processed/images/aptos/aptos__76226142f054c5db.jpg,224,224,JPEG,already_exists
aptos__41f01b14b81f5037,data/processed/images/aptos/aptos__41f01b14b81f5037.jpg,224,224,JPEG,already_exists
aptos__47f5ccc4e1a94b8e,data/processed/images/aptos/aptos__47f5ccc4e1a94b8e.jpg,224,224,JPEG,already_exists
aptos__a8fb4d513f93e930,data/processed/images/aptos/aptos__a8fb4d513f93e930.jpg,224,224,JPEG,already_exists
aptos__68a711779fe1b90a,data/processed/images/aptos/aptos__68a711779fe1b90a.jpg,224,224,JPEG,already_exists
aptos__ab195f03bbd37924,data/processed/images/aptos/aptos__ab195f03bbd37924.jpg,224,224,JPEG,already_exists
aptos__e938c55e2267caac,data/processed/images/aptos/aptos__e938c55e2267caac.jpg,224,224,JPEG,already_exists
aptos__49da9a526d79b124,data/processed/images/aptos/aptos__49da9a526d79b124.jpg,224,224,JPEG,already_exists
aptos__00a8ff9f57390974,data/processed/images/aptos/aptos__00a8ff9f57390974.jpg,224,224,JPEG,already_exists
aptos__99c11ab8f9cf4f71,data/processed/images/aptos/aptos__99c11ab8f9cf4f71.jpg,224,224,JPEG,already_exists
aptos__b4b1aae9a4034a07,data/processed/images/aptos/aptos__b4b1aae9a4034a07.jpg,224,224,JPEG,already_exists
aptos__d647ff1301cb60c9,data/processed/images/aptos/aptos__d647ff1301cb60c9.jpg,224,224,JPEG,already_exists
aptos__37f6f63a2b1c4a2c,data/processed/images/aptos/aptos__37f6f63a2b1c4a2c.jpg,224,224,JPEG,already_exists
aptos__fa4099332ea37a0d,data/processed/images/aptos/aptos__fa4099332ea37a0d.jpg,224,224,JPEG,already_exists
aptos__277c441dfd6d0032,data/processed/images/aptos/aptos__277c441dfd6d0032.jpg,224,224,JPEG,already_exists
aptos__138ad4062cf1b0c9,data/processed/images/aptos/aptos__138ad4062cf1b0c9.jpg,224,224,JPEG,already_exists
aptos__e07d480872b603e4,data/processed/images/aptos/aptos__e07d480872b603e4.jpg,224,224,JPEG,already_exists
aptos__a6d22b3926e90318,data/processed/images/aptos/aptos__a6d22b3926e90318.jpg,224,224,JPEG,already_exists
aptos__58df60396ef8112b,data/processed/images/aptos/aptos__58df60396ef8112b.jpg,224,224,JPEG,already_exists
aptos__0102bb630dc7fb46,data/processed/images/aptos/aptos__0102bb630dc7fb46.jpg,224,224,JPEG,already_exists
aptos__49e6c6de9aa1f452,data/processed/images/aptos/aptos__49e6c6de9aa1f452.jpg,224,224,JPEG,already_exists
aptos__d6b10a5b21e6f34a,data/processed/images/aptos/aptos__d6b10a5b21e6f34a.jpg,224,224,JPEG,already_exists
aptos__d35c71d3b2e9b55d,data/processed/images/aptos/aptos__d35c71d3b2e9b55d.jpg,224,224,JPEG,already_exists
aptos__b1c358ff8422122e,data/processed/images/aptos/aptos__b1c358ff8422122e.jpg,224,224,JPEG,already_exists
aptos__961179db52bbf322,data/processed/images/aptos/aptos__961179db52bbf322.jpg,224,224,JPEG,already_exists
aptos__d9c172e16e7ec17e,data/processed/images/aptos/aptos__d9c172e16e7ec17e.jpg,224,224,JPEG,already_exists
aptos__32577f00d7798554,data/processed/images/aptos/aptos__32577f00d7798554.jpg,224,224,JPEG,already_exists
aptos__25cc225c88132011,data/processed/images/aptos/aptos__25cc225c88132011.jpg,224,224,JPEG,already_exists
aptos__f45507e2a4c6a5d2,data/processed/images/aptos/aptos__f45507e2a4c6a5d2.jpg,224,224,JPEG,already_exists
aptos__2efd3e4c6b64756a,data/processed/images/aptos/aptos__2efd3e4c6b64756a.jpg,224,224,JPEG,already_exists
aptos__ab3ec3764daf2376,data/processed/images/aptos/aptos__ab3ec3764daf2376.jpg,224,224,JPEG,already_exists
aptos__7de8862397054a48,data/processed/images/aptos/aptos__7de8862397054a48.jpg,224,224,JPEG,already_exists
aptos__5a2053023a38feb7,data/processed/images/aptos/aptos__5a2053023a38feb7.jpg,224,224,JPEG,already_exists
aptos__9bef8790fc6b962d,data/processed/images/aptos/aptos__9bef8790fc6b962d.jpg,224,224,JPEG,already_exists
aptos__6714972b28031105,data/processed/images/aptos/aptos__6714972b28031105.jpg,224,224,JPEG,already_exists
aptos__6d04b3e5f9b5fe52,data/processed/images/aptos/aptos__6d04b3e5f9b5fe52.jpg,224,224,JPEG,already_exists
aptos__2c24f366c7771cb0,data/processed/images/aptos/aptos__2c24f366c7771cb0.jpg,224,224,JPEG,already_exists
aptos__e95d0c8ed8c725ae,data/processed/images/aptos/aptos__e95d0c8ed8c725ae.jpg,224,224,JPEG,already_exists
aptos__8649410028b31bec,data/processed/images/aptos/aptos__8649410028b31bec.jpg,224,224,JPEG,already_exists
aptos__9b02f9ea53f9c686,data/processed/images/aptos/aptos__9b02f9ea53f9c686.jpg,224,224,JPEG,already_exists
aptos__c8ea1f83af9d6885,data/processed/images/aptos/aptos__c8ea1f83af9d6885.jpg,224,224,JPEG,already_exists
aptos__419b11748579d6f1,data/processed/images/aptos/aptos__419b11748579d6f1.jpg,224,224,JPEG,already_exists
aptos__f402adcc8cfeab46,data/processed/images/aptos/aptos__f402adcc8cfeab46.jpg,224,224,JPEG,already_exists
aptos__ef2c98d955968da9,data/processed/images/aptos/aptos__ef2c98d955968da9.jpg,224,224,JPEG,already_exists
aptos__b00e8678908bf99c,data/processed/images/aptos/aptos__b00e8678908bf99c.jpg,224,224,JPEG,already_exists
aptos__a8e5933d14938871,data/processed/images/aptos/aptos__a8e5933d14938871.jpg,224,224,JPEG,already_exists
aptos__be12e62820f8ff96,data/processed/images/aptos/aptos__be12e62820f8ff96.jpg,224,224,JPEG,already_exists
aptos__e05bd7d52c7639ce,data/processed/images/aptos/aptos__e05bd7d52c7639ce.jpg,224,224,JPEG,already_exists
aptos__a40e37ca9934a618,data/processed/images/aptos/aptos__a40e37ca9934a618.jpg,224,224,JPEG,already_exists
aptos__5247b0f16ada3f77,data/processed/images/aptos/aptos__5247b0f16ada3f77.jpg,224,224,JPEG,already_exists
aptos__65390259d89a1c08,data/processed/images/aptos/aptos__65390259d89a1c08.jpg,224,224,JPEG,already_exists
aptos__24d45d7dce4f5fef,data/processed/images/aptos/aptos__24d45d7dce4f5fef.jpg,224,224,JPEG,already_exists
aptos__450f9f1186a43ecb,data/processed/images/aptos/aptos__450f9f1186a43ecb.jpg,224,224,JPEG,already_exists
aptos__0a4178a68bc4a631,data/processed/images/aptos/aptos__0a4178a68bc4a631.jpg,224,224,JPEG,already_exists
aptos__f771c34c030e3ee5,data/processed/images/aptos/aptos__f771c34c030e3ee5.jpg,224,224,JPEG,already_exists
aptos__7b230ba0447ed0d0,data/processed/images/aptos/aptos__7b230ba0447ed0d0.jpg,224,224,JPEG,already_exists
aptos__b101e350c4f311e6,data/processed/images/aptos/aptos__b101e350c4f311e6.jpg,224,224,JPEG,already_exists
aptos__c52d5f1884c93261,data/processed/images/aptos/aptos__c52d5f1884c93261.jpg,224,224,JPEG,already_exists
aptos__4833d4b5f3a212d0,data/processed/images/aptos/aptos__4833d4b5f3a212d0.jpg,224,224,JPEG,already_exists
aptos__f17da577ab98b329,data/processed/images/aptos/aptos__f17da577ab98b329.jpg,224,224,JPEG,already_exists
aptos__985dd827315312d0,data/processed/images/aptos/aptos__985dd827315312d0.jpg,224,224,JPEG,already_exists
aptos__bca8bfb338313837,data/processed/images/aptos/aptos__bca8bfb338313837.jpg,224,224,JPEG,already_exists
aptos__e03e5716a893f0d6,data/processed/images/aptos/aptos__e03e5716a893f0d6.jpg,224,224,JPEG,already_exists
aptos__ffc68bb366a3fd86,data/processed/images/aptos/aptos__ffc68bb366a3fd86.jpg,224,224,JPEG,already_exists
aptos__1ed7c99969907890,data/processed/images/aptos/aptos__1ed7c99969907890.jpg,224,224,JPEG,already_exists
aptos__5f17bb4bd07af886,data/processed/images/aptos/aptos__5f17bb4bd07af886.jpg,224,224,JPEG,already_exists
aptos__b5d42d5c24bce022,data/processed/images/aptos/aptos__b5d42d5c24bce022.jpg,224,224,JPEG,already_exists
aptos__6606f0186f16f431,data/processed/images/aptos/aptos__6606f0186f16f431.jpg,224,224,JPEG,already_exists
aptos__ff4d6cda25ecb9dd,data/processed/images/aptos/aptos__ff4d6cda25ecb9dd.jpg,224,224,JPEG,already_exists
aptos__bcba811b84d961b6,data/processed/images/aptos/aptos__bcba811b84d961b6.jpg,224,224,JPEG,already_exists
aptos__752f9825342b7475,data/processed/images/aptos/aptos__752f9825342b7475.jpg,224,224,JPEG,already_exists
aptos__fd8ecba1476ec62c,data/processed/images/aptos/aptos__fd8ecba1476ec62c.jpg,224,224,JPEG,already_exists
aptos__33c264a16a2a7586,data/processed/images/aptos/aptos__33c264a16a2a7586.jpg,224,224,JPEG,already_exists
aptos__ddacf88e0b6a5ee1,data/processed/images/aptos/aptos__ddacf88e0b6a5ee1.jpg,224,224,JPEG,already_exists
aptos__d2570264365977fc,data/processed/images/aptos/aptos__d2570264365977fc.jpg,224,224,JPEG,already_exists
aptos__6ec842e728506aa3,data/processed/images/aptos/aptos__6ec842e728506aa3.jpg,224,224,JPEG,already_exists
aptos__a7c19f4f5fa73002,data/processed/images/aptos/aptos__a7c19f4f5fa73002.jpg,224,224,JPEG,already_exists
aptos__8ed910d1cdee3f9a,data/processed/images/aptos/aptos__8ed910d1cdee3f9a.jpg,224,224,JPEG,already_exists
aptos__823a926f82c755f1,data/processed/images/aptos/aptos__823a926f82c755f1.jpg,224,224,JPEG,already_exists
aptos__ee9d3fdb478d2ae4,data/processed/images/aptos/aptos__ee9d3fdb478d2ae4.jpg,224,224,JPEG,already_exists
aptos__68f1ef1182c7f3b4,data/processed/images/aptos/aptos__68f1ef1182c7f3b4.jpg,224,224,JPEG,already_exists
aptos__cd3f1a483c5b6eef,data/processed/images/aptos/aptos__cd3f1a483c5b6eef.jpg,224,224,JPEG,already_exists
aptos__3ca18db4939e70a1,data/processed/images/aptos/aptos__3ca18db4939e70a1.jpg,224,224,JPEG,already_exists
aptos__efe04fb64f68c53b,data/processed/images/aptos/aptos__efe04fb64f68c53b.jpg,224,224,JPEG,already_exists
aptos__7babc45565b3e177,data/processed/images/aptos/aptos__7babc45565b3e177.jpg,224,224,JPEG,already_exists
aptos__c0654429d77db977,data/processed/images/aptos/aptos__c0654429d77db977.jpg,224,224,JPEG,already_exists
aptos__946656fbce496748,data/processed/images/aptos/aptos__946656fbce496748.jpg,224,224,JPEG,already_exists
aptos__a62ff82520bd3051,data/processed/images/aptos/aptos__a62ff82520bd3051.jpg,224,224,JPEG,already_exists
aptos__72168774b850c90d,data/processed/images/aptos/aptos__72168774b850c90d.jpg,224,224,JPEG,already_exists
aptos__303a16cdb3580ca8,data/processed/images/aptos/aptos__303a16cdb3580ca8.jpg,224,224,JPEG,already_exists
aptos__288e6e7b6397dc4f,data/processed/images/aptos/aptos__288e6e7b6397dc4f.jpg,224,224,JPEG,already_exists
aptos__afddf623262805e3,data/processed/images/aptos/aptos__afddf623262805e3.jpg,224,224,JPEG,already_exists
aptos__7125df0426f7f36d,data/processed/images/aptos/aptos__7125df0426f7f36d.jpg,224,224,JPEG,already_exists
aptos__e14b34cf45d1b257,data/processed/images/aptos/aptos__e14b34cf45d1b257.jpg,224,224,JPEG,already_exists
aptos__7e88e418c10053c7,data/processed/images/aptos/aptos__7e88e418c10053c7.jpg,224,224,JPEG,already_exists
aptos__b823429a8568f3e7,data/processed/images/aptos/aptos__b823429a8568f3e7.jpg,224,224,JPEG,already_exists
aptos__1e46bb98ce93089a,data/processed/images/aptos/aptos__1e46bb98ce93089a.jpg,224,224,JPEG,already_exists
aptos__b8ae00b20da0acf3,data/processed/images/aptos/aptos__b8ae00b20da0acf3.jpg,224,224,JPEG,already_exists
aptos__0b532b9308e8f1ed,data/processed/images/aptos/aptos__0b532b9308e8f1ed.jpg,224,224,JPEG,already_exists
aptos__372c993eac08a7f1,data/processed/images/aptos/aptos__372c993eac08a7f1.jpg,224,224,JPEG,already_exists
aptos__4b00bbae62b5efe0,data/processed/images/aptos/aptos__4b00bbae62b5efe0.jpg,224,224,JPEG,already_exists
aptos__820bbb7da282bc44,data/processed/images/aptos/aptos__820bbb7da282bc44.jpg,224,224,JPEG,already_exists
aptos__3312b9a1d8873210,data/processed/images/aptos/aptos__3312b9a1d8873210.jpg,224,224,JPEG,already_exists
aptos__db25ad9d525d9694,data/processed/images/aptos/aptos__db25ad9d525d9694.jpg,224,224,JPEG,already_exists
aptos__27f26d09345609dc,data/processed/images/aptos/aptos__27f26d09345609dc.jpg,224,224,JPEG,already_exists
aptos__c1754df5ab2abddc,data/processed/images/aptos/aptos__c1754df5ab2abddc.jpg,224,224,JPEG,already_exists
aptos__6707c36702a3d5fe,data/processed/images/aptos/aptos__6707c36702a3d5fe.jpg,224,224,JPEG,already_exists
aptos__a491aae0525e83cc,data/processed/images/aptos/aptos__a491aae0525e83cc.jpg,224,224,JPEG,already_exists
aptos__2ddb5602b97b0805,data/processed/images/aptos/aptos__2ddb5602b97b0805.jpg,224,224,JPEG,already_exists
aptos__a963227a117d3922,data/processed/images/aptos/aptos__a963227a117d3922.jpg,224,224,JPEG,already_exists
aptos__63fb90e86b6b1083,data/processed/images/aptos/aptos__63fb90e86b6b1083.jpg,224,224,JPEG,already_exists
aptos__7c6a18e16478aa6c,data/processed/images/aptos/aptos__7c6a18e16478aa6c.jpg,224,224,JPEG,already_exists
aptos__c75fced344b07536,data/processed/images/aptos/aptos__c75fced344b07536.jpg,224,224,JPEG,already_exists
aptos__438ce9156edaa963,data/processed/images/aptos/aptos__438ce9156edaa963.jpg,224,224,JPEG,already_exists
aptos__99b54fcca0a8312e,data/processed/images/aptos/aptos__99b54fcca0a8312e.jpg,224,224,JPEG,already_exists
aptos__dccd083c0fe1f818,data/processed/images/aptos/aptos__dccd083c0fe1f818.jpg,224,224,JPEG,already_exists
aptos__56aa15981fbec14e,data/processed/images/aptos/aptos__56aa15981fbec14e.jpg,224,224,JPEG,already_exists
aptos__347ff00efb129d54,data/processed/images/aptos/aptos__347ff00efb129d54.jpg,224,224,JPEG,already_exists
aptos__ed0b90f858c53027,data/processed/images/aptos/aptos__ed0b90f858c53027.jpg,224,224,JPEG,already_exists
aptos__fb2411deaef943da,data/processed/images/aptos/aptos__fb2411deaef943da.jpg,224,224,JPEG,already_exists
aptos__7f9744d71eb53e9c,data/processed/images/aptos/aptos__7f9744d71eb53e9c.jpg,224,224,JPEG,already_exists
aptos__a757e50c4f6116ee,data/processed/images/aptos/aptos__a757e50c4f6116ee.jpg,224,224,JPEG,already_exists
aptos__134ee8cc57eea28a,data/processed/images/aptos/aptos__134ee8cc57eea28a.jpg,224,224,JPEG,already_exists
aptos__21ba0240ce2f66c6,data/processed/images/aptos/aptos__21ba0240ce2f66c6.jpg,224,224,JPEG,already_exists
aptos__3686fed6812020b7,data/processed/images/aptos/aptos__3686fed6812020b7.jpg,224,224,JPEG,already_exists
aptos__cd79fa240522b663,data/processed/images/aptos/aptos__cd79fa240522b663.jpg,224,224,JPEG,already_exists
aptos__32b56aab2b316927,data/processed/images/aptos/aptos__32b56aab2b316927.jpg,224,224,JPEG,already_exists
aptos__6e8f4c2da4570f6f,data/processed/images/aptos/aptos__6e8f4c2da4570f6f.jpg,224,224,JPEG,already_exists
aptos__4ce3c2e99804a213,data/processed/images/aptos/aptos__4ce3c2e99804a213.jpg,224,224,JPEG,already_exists
aptos__cf302e4c7eec9ba4,data/processed/images/aptos/aptos__cf302e4c7eec9ba4.jpg,224,224,JPEG,already_exists
aptos__5f45e33a34aaa304,data/processed/images/aptos/aptos__5f45e33a34aaa304.jpg,224,224,JPEG,already_exists
aptos__582c0e284203c5d2,data/processed/images/aptos/aptos__582c0e284203c5d2.jpg,224,224,JPEG,already_exists
aptos__8a8f135f545e7d0b,data/processed/images/aptos/aptos__8a8f135f545e7d0b.jpg,224,224,JPEG,already_exists
aptos__42f706e633a452c3,data/processed/images/aptos/aptos__42f706e633a452c3.jpg,224,224,JPEG,already_exists
aptos__fe702facd928d40d,data/processed/images/aptos/aptos__fe702facd928d40d.jpg,224,224,JPEG,already_exists
aptos__d657fc9c6b9a5cb6,data/processed/images/aptos/aptos__d657fc9c6b9a5cb6.jpg,224,224,JPEG,already_exists
