image_key,image_id_x,dataset_x,sha256,perceptual_hash,image_id_y,dataset_y,image_path,processed_path,model_split,manual_decision,action
eyepacs__13e94f79a5e445e0,18378_left,eyepacs,895d98f84df7d3d966232f955c691ad36534215a711a80d95d87945d8e3f6edf,3070e0e0e0e07070,18378_left,eyepacs,data/raw/eyepacs/data/18378_left.jpeg,data/processed/images/eyepacs/eyepacs__13e94f79a5e445e0.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__4df29df3aa10a541,4555_left,eyepacs,6bb1ebd8f5eccd3f909cc74dec3fbec31b17222d01adfcd7ffcd2afd07cc533e,3070e0e0e0e07070,4555_left,eyepacs,data/raw/eyepacs/data/4555_left.jpeg,data/processed/images/eyepacs/eyepacs__4df29df3aa10a541.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__198b6a8dbb79dcd8,11811_left,eyepacs,562e12d3c6be7caa2d97bd9b09f378c6df0a103cc627de390b227df3dd5430bd,3070e0e0e0e07070,11811_left,eyepacs,data/raw/eyepacs/data/11811_left.jpeg,data/processed/images/eyepacs/eyepacs__198b6a8dbb79dcd8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__0f88735a9f48f021,21022_left,eyepacs,79b45de1584d93aebe93b55c6b48bd3a691365a19678d95dc2a90a3d89b2080a,3070e0e0e0e07070,21022_left,eyepacs,data/raw/eyepacs/data/21022_left.jpeg,data/processed/images/eyepacs/eyepacs__0f88735a9f48f021.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__ca6c5f50dab9ce12,39396_left,eyepacs,b7fb3e5d510c52888e48da68989ee35db1002a5c4794b3e8fed55fe42b25410a,3070e0e0e0e07070,39396_left,eyepacs,data/raw/eyepacs/data/39396_left.jpeg,data/processed/images/eyepacs/eyepacs__ca6c5f50dab9ce12.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__0e0087eaa28d4abb,9134_left,eyepacs,e66c050b640c579c0f7cab60ced4eb3fa4f0fa00e9213d24277219909487243c,3070e0e0e0e07070,9134_left,eyepacs,data/raw/eyepacs/data/9134_left.jpeg,data/processed/images/eyepacs/eyepacs__0e0087eaa28d4abb.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__b4850d4cc5bf61e3,4599_left,eyepacs,25bb77d51a7a20f4a6c4b86b5423e13c46bd781b6bf735b8e753bf4527f4e82e,3070e0e0e0e07070,4599_left,eyepacs,data/raw/eyepacs/data/4599_left.jpeg,data/processed/images/eyepacs/eyepacs__b4850d4cc5bf61e3.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__547b0452b1648427,4584_left,eyepacs,d3dc5ed24211263efa14e4ff58155986dc41a6dbc233ae3c586a2e0e547f7926,3070e0e0e0e07070,4584_left,eyepacs,data/raw/eyepacs/data/4584_left.jpeg,data/processed/images/eyepacs/eyepacs__547b0452b1648427.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__6c037988f2644402,33125_left,eyepacs,e38bc89096bf317161240e37255673afa2a32388171b4620e5b444196d07727c,3070e0e0e0e07070,33125_left,eyepacs,data/raw/eyepacs/data/33125_left.jpeg,data/processed/images/eyepacs/eyepacs__6c037988f2644402.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__a59099c5cc66a4e3,3319_left,eyepacs,96487ad6f48af6c62361ae6965894ec53291fd18066256c35b77b8e9ebad92b5,3070e0e0e0e07070,3319_left,eyepacs,data/raw/eyepacs/data/3319_left.jpeg,data/processed/images/eyepacs/eyepacs__a59099c5cc66a4e3.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__b65af37315396550,17289_left,eyepacs,36b7597805cd3ac3acdccc70b2ce56b0b85c0fb6cb820cbbc35069be289904e0,3070e0e0e0e07070,17289_left,eyepacs,data/raw/eyepacs/data/17289_left.jpeg,data/processed/images/eyepacs/eyepacs__b65af37315396550.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__41b4cdc5fceee8f4,41517_left,eyepacs,01bc81742487756c31ae55828dac827fe70f966c981e33a8160ce0315212722e,3070e0e0e0e07070,41517_left,eyepacs,data/raw/eyepacs/data/41517_left.jpeg,data/processed/images/eyepacs/eyepacs__41b4cdc5fceee8f4.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__595d10b34b9285a1,36596_left,eyepacs,bbef3fd1943b46cfafe903e6657a7cb072f8dd88f2ce300db580e11e835662e4,3070e0e0e0e07070,36596_left,eyepacs,data/raw/eyepacs/data/36596_left.jpeg,data/processed/images/eyepacs/eyepacs__595d10b34b9285a1.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__cb039e133a87ec94,36626_left,eyepacs,fa2e2fc0a8d60b4ca7e8a01e0af43ec401c68d0b680e27641d84a78d8fc9fc72,3070e0e0e0e07070,36626_left,eyepacs,data/raw/eyepacs/data/36626_left.jpeg,data/processed/images/eyepacs/eyepacs__cb039e133a87ec94.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f6c5345a6c74242e,33643_left,eyepacs,5c1114bde66d3aaeb281a5c6a150ee57c4881fc4bf6125005fe59d68ba3d106c,3070e0e0e0e07070,33643_left,eyepacs,data/raw/eyepacs/data/33643_left.jpeg,data/processed/images/eyepacs/eyepacs__f6c5345a6c74242e.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__7c44cdfdda5669e2,4358_left,eyepacs,2cf3566eb89afc7537dc98bf5d2f29894fec20f84c1517b19a2eab48f6c2f0f2,3070e0e0e0e07070,4358_left,eyepacs,data/raw/eyepacs/data/4358_left.jpeg,data/processed/images/eyepacs/eyepacs__7c44cdfdda5669e2.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__4f33b434203ab53d,30569_left,eyepacs,6f83f295bd6f7e86ac019905ccc3b9a383bacd029070ad244d11cfdb9c88777b,3070e0e0e0e07070,30569_left,eyepacs,data/raw/eyepacs/data/30569_left.jpeg,data/processed/images/eyepacs/eyepacs__4f33b434203ab53d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__23938119f062bb00,37745_left,eyepacs,96221214ce4b6fd908f831a486a0162c69ebe8b56a4e530b841698fcde924ee5,3070e0e0e0e07070,37745_left,eyepacs,data/raw/eyepacs/data/37745_left.jpeg,data/processed/images/eyepacs/eyepacs__23938119f062bb00.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__5e4d76a38c450777,30318_left,eyepacs,4dc23de8e073b52de9ef6dcb9d24aeff44186f394ca5e86a903f0bdc8a3a2dda,3070e0e0e0e07070,30318_left,eyepacs,data/raw/eyepacs/data/30318_left.jpeg,data/processed/images/eyepacs/eyepacs__5e4d76a38c450777.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__e22d8b0e5b7e0c14,32874_left,eyepacs,cda8a208a2dab8f89a72a062d5075e39957e466a170a9176b852df2d5855ba9e,3070e0e0e0e07070,32874_left,eyepacs,data/raw/eyepacs/data/32874_left.jpeg,data/processed/images/eyepacs/eyepacs__e22d8b0e5b7e0c14.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__aef8782dc14189cf,23005_left,eyepacs,15b97756fbb64ea536902d604b6638928883154d84db116463d246104b5e1a70,3070e0e0e0e07070,23005_left,eyepacs,data/raw/eyepacs/data/23005_left.jpeg,data/processed/images/eyepacs/eyepacs__aef8782dc14189cf.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__33269589a90e64ef,16011_left,eyepacs,e277defe10732187703e33b58b862b60b71670db974122fc204d47f15fa75659,3070e0e0e0e07070,16011_left,eyepacs,data/raw/eyepacs/data/16011_left.jpeg,data/processed/images/eyepacs/eyepacs__33269589a90e64ef.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__faac433dd9d6fd4f,33551_left,eyepacs,46a79d836863af541661e52341f432081dac1f93268cd1dec4dc040d4755da63,3070e0e0e0e07070,33551_left,eyepacs,data/raw/eyepacs/data/33551_left.jpeg,data/processed/images/eyepacs/eyepacs__faac433dd9d6fd4f.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__13e40cfbc08d3d74,4694_left,eyepacs,c0b88ec0fdcbd0df6b92150b95a414590bb35a4045eb572450003830d8a24f39,3070e0e0e0e07070,4694_left,eyepacs,data/raw/eyepacs/data/4694_left.jpeg,data/processed/images/eyepacs/eyepacs__13e40cfbc08d3d74.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__e2ddbf6ab5143f87,36757_left,eyepacs,11718aa52d878cf22b8be03a3973a61012e860f4dc6bb4d3c6398efde6b35642,3070e0e0e0e07070,36757_left,eyepacs,data/raw/eyepacs/data/36757_left.jpeg,data/processed/images/eyepacs/eyepacs__e2ddbf6ab5143f87.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__b481fe880cdb17b8,36537_left,eyepacs,e2ec9f42349456c3f5ddf4c496a0f1e7f772fd0eb381cb6c075c44dce96c7090,3070e0e0e0e07070,36537_left,eyepacs,data/raw/eyepacs/data/36537_left.jpeg,data/processed/images/eyepacs/eyepacs__b481fe880cdb17b8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__c7c4ee3e4184b122,20357_left,eyepacs,0db94bb3f662f1b751c8caf4832d6cc97653cd61af94ebd797bb35e905edf402,3070e0e0e0e07070,20357_left,eyepacs,data/raw/eyepacs/data/20357_left.jpeg,data/processed/images/eyepacs/eyepacs__c7c4ee3e4184b122.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__fde135894869a8a2,5396_left,eyepacs,f2f4429862063176d4f57d5d36e0eb0ca654ffe44a3bea7a3237ada2df534b27,3070e0e0e0e07070,5396_left,eyepacs,data/raw/eyepacs/data/5396_left.jpeg,data/processed/images/eyepacs/eyepacs__fde135894869a8a2.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__303f10204bff777d,26262_left,eyepacs,8542c7ca0770087bf919465bd25b090b8c6732d557b6850e0a666e7d88ca3995,3070e0e0e0e07070,26262_left,eyepacs,data/raw/eyepacs/data/26262_left.jpeg,data/processed/images/eyepacs/eyepacs__303f10204bff777d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__82811244af9f30ca,4695_left,eyepacs,89d522c1f673bae1936036e6ab754b4ab36ec8b7f550c7b4f4746129e21dc156,3070e0e0e0e07070,4695_left,eyepacs,data/raw/eyepacs/data/4695_left.jpeg,data/processed/images/eyepacs/eyepacs__82811244af9f30ca.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__8cf805584694350d,30583_left,eyepacs,ac6fa499efd9c8050a2ab9e7fcb4a9e7e91bccdf762597071f209e9d648bf52f,3070e0e0e0e07070,30583_left,eyepacs,data/raw/eyepacs/data/30583_left.jpeg,data/processed/images/eyepacs/eyepacs__8cf805584694350d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__090b6308276cd8fb,16025_left,eyepacs,828aa22c8f8f55b6920ab5588189832d9b665ee715f802d98719c44786ef524f,3070e0e0e0e07070,16025_left,eyepacs,data/raw/eyepacs/data/16025_left.jpeg,data/processed/images/eyepacs/eyepacs__090b6308276cd8fb.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__d9035985cb794bbb,26922_left,eyepacs,42bd3b5d056590e722b8070214d5499bfad3f0db876b4d2f3fe21f9251517d4c,3070e0e0e0e07070,26922_left,eyepacs,data/raw/eyepacs/data/26922_left.jpeg,data/processed/images/eyepacs/eyepacs__d9035985cb794bbb.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__a0046a843162d0d5,1833_left,eyepacs,6941c0280c17a7dd05c8ffda0180386d74156b68e527d777cdea4592de9ee107,3070e0e0e0e07070,1833_left,eyepacs,data/raw/eyepacs/data/1833_left.jpeg,data/processed/images/eyepacs/eyepacs__a0046a843162d0d5.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__21a60bb2181c7458,26941_left,eyepacs,81e9417d49cbb37ad963d87020493620907244f4061941b910ef24cbe68b1ccb,3070e0e0e0e07070,26941_left,eyepacs,data/raw/eyepacs/data/26941_left.jpeg,data/processed/images/eyepacs/eyepacs__21a60bb2181c7458.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__e22034c1a9414c7a,32878_left,eyepacs,f5e15d57db619fdc825eddbb02930be87badb4f3e9596f516ef67301ca4c92bb,3070e0e0e0e07070,32878_left,eyepacs,data/raw/eyepacs/data/32878_left.jpeg,data/processed/images/eyepacs/eyepacs__e22034c1a9414c7a.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__12628aee104d43e8,27140_left,eyepacs,cc400d12f9542913c50efa651a3c61e4dfa65b8f5fe56d96fd3461dc2fc79c2b,3070e0e0e0e07070,27140_left,eyepacs,data/raw/eyepacs/data/27140_left.jpeg,data/processed/images/eyepacs/eyepacs__12628aee104d43e8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__11c3320dc96cee00,1146_left,eyepacs,d4c504f1bfd160aa4ad3907badbe59f2deb3f30839b48dae28eac6db2feaa1b2,3070e0e0e0e07070,1146_left,eyepacs,data/raw/eyepacs/data/1146_left.jpeg,data/processed/images/eyepacs/eyepacs__11c3320dc96cee00.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__45827040ae483652,40839_left,eyepacs,aabb57514d88ffe5fcde5c185e4ff0bcf741d0678586ddd06154824e3eaf2123,3070e0e0e0e07070,40839_left,eyepacs,data/raw/eyepacs/data/40839_left.jpeg,data/processed/images/eyepacs/eyepacs__45827040ae483652.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__ec39db6e6a6e7f57,39364_left,eyepacs,6c6a4758d17ae2718b56b4ab76595ce1abd94cec45e5a9fe0008d72172531ae9,3070e0e0e0e07070,39364_left,eyepacs,data/raw/eyepacs/data/39364_left.jpeg,data/processed/images/eyepacs/eyepacs__ec39db6e6a6e7f57.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__3d95b78e725f261d,1353_left,eyepacs,bf07f4b9d401b0320f162cea0831a62d096d53549696f7f30842d4b326be012b,3070e0e0e0e07070,1353_left,eyepacs,data/raw/eyepacs/data/1353_left.jpeg,data/processed/images/eyepacs/eyepacs__3d95b78e725f261d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__beb60b9783e18bfc,30549_left,eyepacs,c02d18d97c31e53fa3f45fbbb4f88b4f26b0028ce5615b4078ebc9b8771179d1,3070e0e0e0e07070,30549_left,eyepacs,data/raw/eyepacs/data/30549_left.jpeg,data/processed/images/eyepacs/eyepacs__beb60b9783e18bfc.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__afd1ab4b203848f7,16060_left,eyepacs,397b202a4c2ac1e5c90eeefbd3acfebd0e9c5f7484f2834fdfec22e1489e2b91,3070e0e0e0e07070,16060_left,eyepacs,data/raw/eyepacs/data/16060_left.jpeg,data/processed/images/eyepacs/eyepacs__afd1ab4b203848f7.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__36308d3c2fbe9746,11942_left,eyepacs,3db760b9718f6d6eb407ab0c28353353977e272ee98f4b34113b1b1f2e9f5ea6,3070e0e0e0e07070,11942_left,eyepacs,data/raw/eyepacs/data/11942_left.jpeg,data/processed/images/eyepacs/eyepacs__36308d3c2fbe9746.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__20a6a4a88db20d4d,2029_left,eyepacs,8005f83949061dac57add6f8b7f995b7b57a063cfc37dabf7d9f774a5e3cb540,3070e0e0e0e07070,2029_left,eyepacs,data/raw/eyepacs/data/2029_left.jpeg,data/processed/images/eyepacs/eyepacs__20a6a4a88db20d4d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__2b6a5516c455d3ae,38375_left,eyepacs,25f1d9c47fc83b5aa546c02591875ea510e0b452d2290a5a41fe25d4dc0f11be,3070e0e0e0e07070,38375_left,eyepacs,data/raw/eyepacs/data/38375_left.jpeg,data/processed/images/eyepacs/eyepacs__2b6a5516c455d3ae.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__a7b3027ce5142f94,5962_left,eyepacs,b54b0fd138aa01c11bcdd953df45e5b3cb2ce078d13ffe4443b3b601fb54c17b,3070e0e0e0e07070,5962_left,eyepacs,data/raw/eyepacs/data/5962_left.jpeg,data/processed/images/eyepacs/eyepacs__a7b3027ce5142f94.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f79fa510d45962aa,30925_left,eyepacs,a518e7abb6d0526e1bec0ba4890f17f76246f741e10f3ce07d073edf815a7b06,3070e0e0e0e07070,30925_left,eyepacs,data/raw/eyepacs/data/30925_left.jpeg,data/processed/images/eyepacs/eyepacs__f79fa510d45962aa.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__7cf309af0175a65a,14987_left,eyepacs,a66a7ddb875a12da08981bf76071317ee7e2d1a6ffb646d88138df5ee5c99ac7,3070e0e0e0e07070,14987_left,eyepacs,data/raw/eyepacs/data/14987_left.jpeg,data/processed/images/eyepacs/eyepacs__7cf309af0175a65a.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__b3ab628357e66b15,21929_left,eyepacs,c5f4c9efc329aca2c65c93d27916596d57a3bf815b17a69604aefc5bb2acc258,3070e0e0e0e07070,21929_left,eyepacs,data/raw/eyepacs/data/21929_left.jpeg,data/processed/images/eyepacs/eyepacs__b3ab628357e66b15.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__35056012040be8f8,406_left,eyepacs,38582e430d34a02ed5a36af88d15e1e868e0b5b441529b62a0074ef63a28393b,3070e0e0e0e07070,406_left,eyepacs,data/raw/eyepacs/data/406_left.jpeg,data/processed/images/eyepacs/eyepacs__35056012040be8f8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__bffd67d4db44ad07,3623_left,eyepacs,9cbc68a6969d7af4cf93c3c4917d6ec90b43867d629124917cc1be898a46aafd,3070e0e0e0e07070,3623_left,eyepacs,data/raw/eyepacs/data/3623_left.jpeg,data/processed/images/eyepacs/eyepacs__bffd67d4db44ad07.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__6e7505a91500b4cc,26353_left,eyepacs,91bb31b1111617a77f8912a8c49d08b5d54de789cc7167a9e28122358e2390d5,3070e0e0e0e07070,26353_left,eyepacs,data/raw/eyepacs/data/26353_left.jpeg,data/processed/images/eyepacs/eyepacs__6e7505a91500b4cc.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__423800c58da11794,34872_left,eyepacs,2c3e5e4bc93daf111ff151afdefc037be53627ddeff75301daa152c703e12472,3070e0e0e0e07070,34872_left,eyepacs,data/raw/eyepacs/data/34872_left.jpeg,data/processed/images/eyepacs/eyepacs__423800c58da11794.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__5b79d38d5672f028,12907_left,eyepacs,b4bd809586e48dd8c8e3b2dd32f9e290d08b8f12e10059a8a1f045d16c669b3c,3070e0e0e0e07070,12907_left,eyepacs,data/raw/eyepacs/data/12907_left.jpeg,data/processed/images/eyepacs/eyepacs__5b79d38d5672f028.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__c081ee98df66d642,38565_left,eyepacs,ab55b74f98e783f067962294b736b9b04ec33eba6449bfe679ed9af9a0a1b284,3070e0e0e0e07070,38565_left,eyepacs,data/raw/eyepacs/data/38565_left.jpeg,data/processed/images/eyepacs/eyepacs__c081ee98df66d642.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__d610823b415300db,20748_left,eyepacs,22de947c5e03f4047af0d582d6e2350f03cb2c899c6e26c972afdda88db848ce,3070e0e0e0e07070,20748_left,eyepacs,data/raw/eyepacs/data/20748_left.jpeg,data/processed/images/eyepacs/eyepacs__d610823b415300db.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__37b620efdbc0bc30,10069_left,eyepacs,0464554f8739973fdd4787c2d767d6fa65f79e1ea24dab437367442ba3818990,3070e0e0e0e07070,10069_left,eyepacs,data/raw/eyepacs/data/10069_left.jpeg,data/processed/images/eyepacs/eyepacs__37b620efdbc0bc30.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__ded20c6dd06ee127,37986_left,eyepacs,1c2b252343973b904c74215b8469d164e95c44edcd179ed866f72dbb79e2b8a0,3070e0e0e0e07070,37986_left,eyepacs,data/raw/eyepacs/data/37986_left.jpeg,data/processed/images/eyepacs/eyepacs__ded20c6dd06ee127.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__22fff6ebd86457d2,37329_left,eyepacs,e8839a82c5d5c831e743f793f205333ef4c69e8d8bf4168abe99854359b8291d,3070e0e0e0e07070,37329_left,eyepacs,data/raw/eyepacs/data/37329_left.jpeg,data/processed/images/eyepacs/eyepacs__22fff6ebd86457d2.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__adb749ee18365926,29414_left,eyepacs,c9dd3665568d24efc3eecd1f172ceb8d7cc267c460657bce758206cd5b34ee33,3070e0e0e0e07070,29414_left,eyepacs,data/raw/eyepacs/data/29414_left.jpeg,data/processed/images/eyepacs/eyepacs__adb749ee18365926.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__24d81b611253a593,34528_left,eyepacs,27926d0ea10281c767b6b679c49c4991bcd48b2f76932717f3baf5cc1e8b2252,3070e0e0e0e07070,34528_left,eyepacs,data/raw/eyepacs/data/34528_left.jpeg,data/processed/images/eyepacs/eyepacs__24d81b611253a593.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__db43a8584353ac2c,41387_left,eyepacs,e6046ce1a4da5b694017b7cf40c9474133f9cb530816222d65caf621410157ff,3070e0e0e0e07070,41387_left,eyepacs,data/raw/eyepacs/data/41387_left.jpeg,data/processed/images/eyepacs/eyepacs__db43a8584353ac2c.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__b56e1d782731a967,23722_left,eyepacs,bac10811c6f6906d4d87a73f907d979f23136fcc0592203d350170e5c1002b2e,3070e0e0e0e07070,23722_left,eyepacs,data/raw/eyepacs/data/23722_left.jpeg,data/processed/images/eyepacs/eyepacs__b56e1d782731a967.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__464942a9d6fe4ced,28768_left,eyepacs,92fcf05160919964a7c535d3fe211a972480c5180cffc5c1182b4bf953bb30f8,3070e0e0e0e07070,28768_left,eyepacs,data/raw/eyepacs/data/28768_left.jpeg,data/processed/images/eyepacs/eyepacs__464942a9d6fe4ced.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__55a2137fee795917,1040_left,eyepacs,a924e4c42ff0bbfd50b26d452f43d2ddbc211a1470f00117b04887e98db83c0c,3070e0e0e0e07070,1040_left,eyepacs,data/raw/eyepacs/data/1040_left.jpeg,data/processed/images/eyepacs/eyepacs__55a2137fee795917.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__750f321f9932167d,12515_left,eyepacs,46ab274fab58e6591e533090cdbbb0455c380af33961a081715c18f48f567421,3070e0e0e0e07070,12515_left,eyepacs,data/raw/eyepacs/data/12515_left.jpeg,data/processed/images/eyepacs/eyepacs__750f321f9932167d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__de2a9f1423c252f9,23704_left,eyepacs,b8c09bcfab73a74715641ed4af3d93380df5003fcd322d35ce88182f7b70430a,3070e0e0e0e07070,23704_left,eyepacs,data/raw/eyepacs/data/23704_left.jpeg,data/processed/images/eyepacs/eyepacs__de2a9f1423c252f9.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__6dbcd2b187fc9ea2,1569_left,eyepacs,6f5ae4050f1b0f72db5ae760f92a48ffd137e874267e8a5fde2f16fea7547193,3070e0e0e0e07070,1569_left,eyepacs,data/raw/eyepacs/data/1569_left.jpeg,data/processed/images/eyepacs/eyepacs__6dbcd2b187fc9ea2.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__067df9c5c9e0a06f,10048_left,eyepacs,89726016c41b16b2e8f3d7887eda78cf28bbef1767c9c20d462d1cd634a7c0a0,3070e0e0e0e07070,10048_left,eyepacs,data/raw/eyepacs/data/10048_left.jpeg,data/processed/images/eyepacs/eyepacs__067df9c5c9e0a06f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__320b50325f9c6892,9281_left,eyepacs,6b3ad6dd48a91fc3cea8335314ba61314527aef7155be79bb6c081ae4844ec53,3070e0e0e0e07070,9281_left,eyepacs,data/raw/eyepacs/data/9281_left.jpeg,data/processed/images/eyepacs/eyepacs__320b50325f9c6892.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__63f0ecc4a26cd391,42387_left,eyepacs,514cc5aa0f31a0be5abf107fc3df883085041790b44972133f8f9ce49eca2125,3070e0e0e0e07070,42387_left,eyepacs,data/raw/eyepacs/data/42387_left.jpeg,data/processed/images/eyepacs/eyepacs__63f0ecc4a26cd391.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__1fc91d5d494e4601,23817_left,eyepacs,128ecd25376df123904a7f51e45e6657e9e00faec2e51b349f9a1010d953c078,3070e0e0e0e07070,23817_left,eyepacs,data/raw/eyepacs/data/23817_left.jpeg,data/processed/images/eyepacs/eyepacs__1fc91d5d494e4601.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__30a49f1df3288fa4,41381_left,eyepacs,8bacaa415fb973626ffe3632fa581694cd36456c770ac95044bb6c204be82081,3070e0e0e0e07070,41381_left,eyepacs,data/raw/eyepacs/data/41381_left.jpeg,data/processed/images/eyepacs/eyepacs__30a49f1df3288fa4.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__14a720213ad92e36,15635_left,eyepacs,235c9ad497b9d3c2bb445f5da619376998be0bd907ae21c0512a5a5e7a97e2b5,3070e0e0e0e07070,15635_left,eyepacs,data/raw/eyepacs/data/15635_left.jpeg,data/processed/images/eyepacs/eyepacs__14a720213ad92e36.jpg,train,not_reviewed,do_not_remove_automatically
